crate,file,item_kind,item_name,outcome,gap_summary
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,fn,primitive_sort,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,fn,read_response,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,fn,response_term,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,impl,impl Kit for LiftPluginKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,impl,impl LiftPluginKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,impl,impl LiftPluginKitSession,handles-fully,
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,struct,LiftPluginKit,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/lift_plugin.rs,struct,LiftPluginKitSession,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,lift_plugin,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,primitives,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,stubs,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,traits,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,types,handles-fully,
libsugar,implementations/rust/libsugar/src/core/mod.rs,mod,verbs,handles-fully,
libsugar,implementations/rust/libsugar/src/core/primitives.rs,enum,ComposeError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Error) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,address,refuses-with-typed-reason,complex-generic: generic params or where predicates are not carried in emitted rust term
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,compose,refuses-with-typed-reason,term-emitter-unsupported: cannot prove expression is Int for term emission: Expr::Field
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,compose_function_contract_claims,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,compose_verdict,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,composed_to_contract,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,dropper,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,resolve,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,sign,refuses-with-typed-reason,term-emitter-unsupported: unsupported expression statement Expr::Assign
libsugar,implementations/rust/libsugar/src/core/primitives.rs,fn,verify_sig,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,artifact_reference_term,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Default for CKit::default,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Default for RustKit::default,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Domain for FunctionContractDomain::discharge,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Domain for FunctionContractDomain::name,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Domain for FunctionContractDomain::project,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::dialect,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::parse,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::prove,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::serialize,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for CKit::transform,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::dialect,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::parse,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::prove,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::serialize,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Kit for RustKit::transform,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,impl Portfolio for NoopPortfolio::solve,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,parse_stub_input,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,prove_stub_claim,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,serialize_stub_term,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,term_formals,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,term_name,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/stubs.rs,fn,transform_stub_input,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Default for CKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Default for RustKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Domain for FunctionContractDomain,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Kit for CKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Kit for RustKit,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,impl,impl Portfolio for NoopPortfolio,handles-fully,
libsugar,implementations/rust/libsugar/src/core/stubs.rs,struct,CKit,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,struct,FunctionContractDomain,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , Copy , Default) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,struct,NoopPortfolio,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , Copy , Default) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/stubs.rs,struct,RustKit,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq , Eq) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,CoreError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Error) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,DischargeMode,handles-partially-with-loss-record,type-sort-opaque: 1 variant field type(s) degrade to opaque or unknown sort
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,DomainError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Error) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,KitError,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Error) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/traits.rs,enum,SolverVerdict,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , PartialEq) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Canonical::canonical_bytes,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Catalog::get,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Domain::discharge,handles-partially-with-loss-record,complex-generic: DischargeMode < '_ > has lifetime/const/binding generic arguments not preserved by Sort
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Domain::name,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Domain::project,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,InputCatalog::get_input,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::dialect,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::parse,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::prove,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::serialize,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Kit::transform,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,Portfolio::solve,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl Catalog for HashMapCatalog::get,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl HashMapCatalog::insert,refuses-with-typed-reason,complex-generic: generic params or where predicates are not carried in emitted rust term
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl HashMapCatalog::put,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::MethodCall
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl HashMapInputCatalog::insert,refuses-with-typed-reason,let-binding: unsupported statement Stmt::Local
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl HashMapInputCatalog::put,refuses-with-typed-reason,ffi-call: unsupported expression statement Expr::MethodCall
libsugar,implementations/rust/libsugar/src/core/traits.rs,fn,impl InputCatalog for HashMapInputCatalog::get_input,refuses-with-typed-reason,unsupported-return-type: unsupported function return type for term emission
libsugar,implementations/rust/libsugar/src/core/traits.rs,impl,impl Catalog for HashMapCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,impl,impl HashMapCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,impl,impl HashMapInputCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,impl,impl InputCatalog for HashMapInputCatalog,handles-fully,
libsugar,implementations/rust/libsugar/src/core/traits.rs,struct,HashMapCatalog,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , Default) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/traits.rs,struct,HashMapInputCatalog,handles-partially-with-loss-record,"procedural-macro: derive(Debug , Clone , Default) is not expanded or represented"
libsugar,implementations/rust/libsugar/src/core/traits.rs,trait,Canonical,handles-fully,
